STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
        856;20080423;   10;   7.8;   2.4;    9;   0.0;   4;    0.500;-999;  -999;   9.3;  953.20;    7.4;   90.00;    9.5;    3.6;    1.6;eor
        856;20080424;   10;  12.8;   1.7;    9;   5.2;   4;    4.200;-999;  -999;   8.9;  959.10;    8.6;   83.00;   15.1;    3.3;    1.0;eor
        856;20080425;   10;  16.8;   3.7;    9;   9.2;   4;    2.000;-999;  -999;   9.0;  962.00;    7.6;   86.00;   10.3;    5.5;    4.5;eor
        856;20080426;   10;   5.4;   1.9;    9;   0.2;   4;    9.200;-999;  -999;   8.3;  963.30;    8.4;   77.00;   14.6;    2.6;    0.5;eor
        856;20080427;   10;   7.5;   2.8;    9;   0.0;   0;   13.300;-999;  -999;   7.4;  956.70;   10.7;   61.00;   18.6;    1.7;   -0.7;eor
        856;20080428;   10;  17.7;   2.4;    9;   9.8;   4;    9.900;-999;  -999;   9.4;  946.30;   13.9;   61.00;   22.2;    6.2;    2.9;eor
        856;20080429;   10;   9.4;   2.9;    9;   7.0;   4;    2.400;-999;  -999;  10.1;  942.80;    8.1;   93.00;   11.2;    3.7;    1.1;eor
        856;20080430;   10;  22.4;   3.8;    9;   0.3;   4;   12.900;-999;  -999;   8.7;  940.40;   10.3;   72.00;   18.2;    1.7;   -0.2;eor
        856;20080501;   10;   6.8;   2.5;    9;   0.0;   4;    4.100;-999;  -999;   8.3;  950.70;    9.6;   70.00;   13.7;    5.2;    3.4;eor
        856;20080502;   10;   8.2;   2.0;    9;   0.6;   4;    9.900;-999;  -999;   8.4;  957.60;   10.8;   67.00;   16.4;    3.8;    1.2;eor
        856;20080503;   10;   6.8;   1.9;    9;   0.0;   0;   10.200;-999;  -999;   9.1;  960.10;   12.0;   67.00;   17.0;    6.5;    4.1;eor
        856;20080504;   10;  10.3;   3.1;    9;   0.0;   4;   12.700;-999;  -999;   8.1;  957.90;   11.3;   64.00;   17.0;    4.2;    2.2;eor
        856;20080505;   10;   6.3;   2.0;    9;   0.0;   4;    7.200;-999;  -999;   8.3;  959.50;    9.8;   71.00;   15.2;    3.1;    0.6;eor
        856;20080506;   10;  18.5;   3.7;    9;   0.1;   4;   10.500;-999;  -999;   9.9;  959.10;   11.3;   76.00;   17.8;    6.2;    4.3;eor
        856;20080507;   10;  10.5;   3.6;    9;   0.0;   0;   13.300;-999;  -999;   8.9;  956.60;   11.2;   70.00;   17.7;    4.5;    2.3;eor
        856;20080508;   10;   8.1;   3.0;    9;   0.0;   0;   14.000;-999;  -999;   7.4;  954.10;   11.8;   58.00;   19.2;    3.1;    1.0;eor
        856;20080509;   10;  12.1;   4.0;    9;   0.0;   0;   14.100;-999;  -999;   8.2;  952.10;   13.9;   54.00;   20.8;    4.3;    2.0;eor
        856;20080510;   10;  12.0;   5.1;    9;   0.0;   0;   14.100;-999;  -999;   9.3;  952.60;   13.9;   60.00;   19.9;    7.1;    4.1;eor
        856;20080511;   10;  12.3;   4.8;    9;   0.0;   0;   14.100;-999;  -999;   9.1;  952.00;   14.4;   58.00;   21.1;    6.9;    4.3;eor
        856;20080512;   10;   9.5;   3.3;    9;   0.0;   0;   14.200;-999;  -999;   8.4;  951.70;   14.4;   55.00;   21.5;    4.7;    2.4;eor
        856;20080513;   10;   9.8;   2.5;    9;   0.0;   4;   14.200;-999;  -999;   8.1;  949.50;   15.4;   50.00;   22.4;    6.1;    3.4;eor
        856;20080514;   10;   4.3;   1.7;    9;   0.0;   0;   13.900;-999;  -999;   8.9;  948.80;   15.9;   53.00;   23.5;    6.9;    4.4;eor
        856;20080515;   10;  14.4;   2.2;    9;   2.9;   4;    9.400;-999;  -999;   9.8;  946.40;   16.7;   54.00;   24.5;    8.1;    5.3;eor
        856;20080516;   10;   5.5;   1.8;    9;   0.0;   4;    5.200;-999;  -999;  12.5;  946.00;   16.0;   71.00;   21.5;   11.3;   10.7;eor
        856;20080517;   10;   7.0;   1.9;    9;  15.6;   4;    2.600;-999;  -999;  14.2;  943.10;   16.1;   78.00;   19.0;   12.2;    9.2;eor
        856;20080518;   10;   9.5;   2.7;    9;  12.0;   4;    0.000;-999;  -999;  13.2;  943.60;   12.1;   94.00;   14.2;   10.8;   10.5;eor
        856;20080519;   10;   9.8;   3.3;    9;   0.4;   4;    0.100;-999;  -999;  12.0;  945.60;   11.6;   88.00;   13.9;    9.7;    9.3;eor
        856;20080520;   10;   9.4;   4.6;    9;   5.5;   4;    0.000;-999;  -999;  10.1;  947.20;    8.1;   93.00;    9.8;    7.0;    6.7;eor
        856;20080521;   10;   5.8;   1.8;    9;   0.3;   4;    0.000;-999;  -999;  10.7;  949.10;    8.9;   94.00;   11.6;    7.0;    6.8;eor
        856;20080522;   10;   6.0;   2.0;    9;   3.0;   4;    0.000;-999;  -999;  11.8;  949.90;   11.1;   89.00;   13.5;    9.1;    8.8;eor
        856;20080523;   10;   5.7;   1.9;    9;   0.3;   4;    4.400;-999;  -999;  11.9;  949.50;   12.2;   84.00;   16.8;    7.3;    5.5;eor
        856;20080524;   10;   6.6;   2.5;    9;   0.0;   0;    8.900;-999;  -999;  11.6;  947.30;   14.6;   72.00;   21.1;    6.0;    4.0;eor
        856;20080525;   10;   7.2;   2.7;    9;   0.0;   0;    6.300;-999;  -999;  13.7;  949.70;   15.9;   76.00;   21.3;   10.0;    8.5;eor
        856;20080526;   10;   6.0;   2.2;    9;   0.0;   4;    1.100;-999;  -999;  16.9;  949.20;   18.4;   80.00;   24.1;   12.3;   10.9;eor
        856;20080527;   10;   7.9;   3.2;    9;   0.0;   0;   13.500;-999;  -999;  14.8;  948.10;   21.7;   59.00;   29.8;   11.6;    9.5;eor
        856;20080528;   10;   6.7;   2.1;    9;   0.0;   4;    0.000;-999;  -999;  15.2;  947.90;   20.9;   62.00;   28.8;   14.9;   13.1;eor
        856;20080529;   10;   9.2;   3.6;    9;   0.0;   0;    9.900;-999;  -999;  16.0;  946.20;   22.5;   58.00;   28.3;   14.9;   13.0;eor
        856;20080530;   10;  19.6;   2.7;    9;   0.0;   4;    8.400;-999;  -999;  12.6;  945.60;   21.4;   50.00;   29.1;   13.8;   10.9;eor
        856;20080531;   10;   9.5;   2.5;    9;   0.0;   0;   11.300;-999;  -999;  14.6;  950.40;   19.4;   65.00;   23.7;   12.4;    9.5;eor
        856;20080601;   10;   7.5;   2.4;    9;   0.0;   0;   13.700;-999;  -999;  15.2;  951.90;   20.5;   65.00;   26.1;   14.4;   13.1;eor
        856;20080602;   10;  10.9;   3.0;    9;   0.0;   0;    9.900;-999;  -999;  15.3;  947.60;   20.7;   64.00;   27.9;   13.5;   12.1;eor
        856;20080603;   10;  10.8;   3.2;    9;   1.3;   4;    2.400;-999;  -999;  14.6;  950.00;   17.7;   73.00;   21.1;   15.1;   14.9;eor
        856;20080604;   10;   8.7;   2.6;    9;  14.2;   4;    0.700;-999;  -999;  16.3;  949.00;   16.2;   89.00;   19.2;   14.5;   14.2;eor
        856;20080605;   10;   9.3;   3.2;    9;   6.4;   4;    1.500;-999;  -999;  16.0;  946.80;   15.7;   90.00;   19.6;   14.2;   13.2;eor
        856;20080606;   10;   5.5;   2.1;    9;   6.2;   4;    0.200;-999;  -999;  15.0;  947.10;   15.0;   88.00;   17.5;   13.0;   12.8;eor
        856;20080607;   10;  10.1;   3.7;    9;   0.9;   4;    1.800;-999;  -999;  14.6;  949.80;   14.3;   89.00;   16.9;   12.4;   12.0;eor
        856;20080608;   10;  10.1;   2.1;    9;   2.4;   4;    4.700;-999;  -999;  14.1;  953.10;   14.3;   87.00;   20.8;   10.3;    8.8;eor
        856;20080609;   10;   6.6;   2.3;    9;   0.0;   0;   13.400;-999;  -999;  14.3;  955.70;   16.4;   78.00;   21.7;    8.9;    8.0;eor
        856;20080610;   10;   9.0;   1.9;    9;   1.3;   4;    9.900;-999;  -999;  15.8;  955.10;   18.5;   75.00;   24.2;   11.3;    9.6;eor
        856;20080611;   10;   9.8;   3.1;    9;  14.7;   4;    3.000;-999;  -999;  15.0;  952.40;   16.7;   80.00;   21.6;   13.4;   13.0;eor
        856;20080612;   10;   8.6;   1.7;    9;   3.5;   4;    5.800;-999;  -999;  12.7;  948.60;   15.1;   75.00;   19.4;   11.6;   10.3;eor
        856;20080613;   10;  12.9;   4.3;    9;   0.0;   4;    2.300;-999;  -999;  10.0;  950.20;   10.9;   77.00;   14.3;    6.1;    4.2;eor
        856;20080614;   10;   7.1;   1.7;    9;   0.0;   0;    5.400;-999;  -999;   8.9;  951.10;   11.3;   69.00;   16.0;    4.0;    2.8;eor
        856;20080615;   10;   8.4;   1.9;    9;   3.0;   4;    6.300;-999;  -999;   9.8;  948.20;   12.3;   71.00;   18.0;    6.2;    4.4;eor
        856;20080616;   10;   4.7;   1.9;    9;   2.1;   4;    2.700;-999;  -999;  12.1;  946.60;   12.4;   84.00;   15.5;    9.1;    8.7;eor
        856;20080617;   10;   5.0;   1.9;    9;   5.0;   4;    1.200;-999;  -999;  14.2;  948.60;   12.9;   95.00;   15.0;   10.0;    8.3;eor
        856;20080618;   10;   8.0;   2.0;    9;   0.0;   4;    3.900;-999;  -999;  14.3;  953.00;   14.6;   86.00;   20.1;   10.5;    9.0;eor
        856;20080619;   10;   4.4;   1.8;    9;   0.0;   4;   12.700;-999;  -999;  13.9;  953.10;   18.2;   70.00;   25.1;    9.8;    8.2;eor
        856;20080620;   10;   7.6;   1.9;    9;   0.0;   0;   10.700;-999;  -999;  14.5;  956.10;   20.7;   61.00;   25.0;   15.2;   13.4;eor
        856;20080621;   10;   4.4;   1.7;    9;   0.0;   0;   15.000;-999;  -999;  16.0;  957.20;   20.6;   68.00;   27.5;   13.0;   11.4;eor
        856;20080622;   10;   5.5;   1.6;    9;   1.1;   4;   10.100;-999;  -999;  16.7;  955.00;   24.2;   59.00;   32.4;   15.7;   14.2;eor
        856;20080623;   10;   7.6;   2.5;    9;   7.6;   4;    3.600;-999;  -999;  18.5;  955.20;   22.2;   71.00;   30.0;   14.6;   14.0;eor
        856;20080624;   10;   8.1;   2.3;    9;   0.0;   4;    7.700;-999;  -999;  19.1;  954.30;   20.5;   80.00;   25.7;   14.4;   13.3;eor
        856;20080625;   10;  16.5;   2.0;    9;  10.8;   4;   10.600;-999;  -999;  17.6;  952.90;   22.2;   69.00;   30.2;   15.3;   13.2;eor
        856;20080626;   10;   4.8;   1.6;    9;   2.3;   4;    0.000;-999;  -999;  19.7;  956.50;   18.7;   91.00;   20.4;   16.4;   15.4;eor
        856;20080627;   10;  17.8;   2.3;    9;   0.3;   4;    7.100;-999;  -999;  16.8;  955.70;   19.7;   75.00;   24.4;   16.2;   15.4;eor
        856;20080628;   10;   4.8;   1.9;    9;   0.0;   0;    9.500;-999;  -999;  14.5;  957.70;   19.1;   66.00;   24.2;   14.7;   13.1;eor
        856;20080629;   10;  13.1;   1.7;    9;   2.0;   4;   14.800;-999;  -999;  16.6;  955.30;   21.5;   67.00;   27.8;   13.5;   11.7;eor
        856;20080630;   10;  10.5;   2.6;    9;   1.8;   4;    7.400;-999;  -999;  17.5;  956.50;   19.9;   76.00;   24.5;   14.8;   13.4;eor
        856;20080701;   10;   8.3;   2.7;    9;   0.0;   0;   14.700;-999;  -999;  16.6;  953.50;   21.1;   69.00;   27.2;   13.8;   12.2;eor
        856;20080702;   10;   9.0;   2.1;    9;   0.9;   4;    7.600;-999;  -999;  17.5;  950.20;   20.2;   75.00;   27.6;   14.4;   12.7;eor
